repo,tool,n_all_tp,n_all_fp,n_all_fn,n_imp_tp,n_imp_fp,n_imp_fn,n_impT_tp,n_impT_fp,n_impT_fn,v_all_tp,v_all_fp,v_all_fn,v_imp_tp,v_imp_fp,v_imp_fn,v_impT_tp,v_impT_fp,v_impT_fn,fp_test,fp_otherOS,fp_direct_unused,fp_indirect_unused,fp_gosum_only,fp_sibling
gordonklaus__portaudio,cdxgen,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
gordonklaus__portaudio,cyclonedx-gomod,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
antchfx__htmlquery,syft,4,0,10,4,0,0,4,0,0,4,0,10,4,0,0,4,0,0,0,0,0,0,0,0
antchfx__htmlquery,trivy,14,0,0,4,10,0,4,10,0,14,0,0,4,10,0,4,10,0,0,0,0,0,10,0
antchfx__htmlquery,cdxgen,4,0,10,4,0,0,4,0,0,4,0,10,4,0,0,4,0,0,0,0,0,0,0,0
antchfx__htmlquery,cyclonedx-gomod,4,0,10,4,0,0,4,0,0,4,0,10,4,0,0,4,0,0,0,0,0,0,0,0
linkedin__goavro,syft,6,0,1,1,5,0,5,1,0,6,0,1,1,5,0,5,1,0,4,0,0,0,1,0
linkedin__goavro,trivy,7,0,0,1,6,0,5,2,0,7,0,0,1,6,0,5,2,0,4,0,0,0,2,0
linkedin__goavro,cdxgen,1,0,6,1,0,0,1,0,4,1,0,6,1,0,0,1,0,4,0,0,0,0,0,0
linkedin__goavro,cyclonedx-gomod,1,0,6,1,0,0,1,0,4,1,0,6,1,0,0,1,0,4,0,0,0,0,0,0
denisenkom__go-mssqldb,syft,20,0,12,14,6,0,14,6,0,20,0,12,14,6,0,14,6,0,0,0,0,0,0,6
denisenkom__go-mssqldb,trivy,32,0,0,14,18,0,14,18,0,32,0,0,14,18,0,14,18,0,0,0,0,0,0,18
denisenkom__go-mssqldb,cdxgen,14,0,18,14,0,0,14,0,0,14,0,18,14,0,0,14,0,0,0,0,0,0,0,0
denisenkom__go-mssqldb,cyclonedx-gomod,15,0,17,14,1,0,14,1,0,15,0,17,14,1,0,14,1,0,0,0,0,0,0,1
monaco-io__request,syft,4,0,2,1,3,0,1,3,0,4,0,2,1,3,0,1,3,0,0,0,0,2,1,0
monaco-io__request,trivy,6,0,0,1,5,0,1,5,0,6,0,0,1,5,0,1,5,0,0,0,0,2,3,0
monaco-io__request,cdxgen,1,0,5,1,0,0,1,0,0,1,0,5,1,0,0,1,0,0,0,0,0,0,0,0
monaco-io__request,cyclonedx-gomod,1,0,5,1,0,0,1,0,0,1,0,5,1,0,0,1,0,0,0,0,0,0,0,0
rapito__go-spotify,syft,35,0,100,21,14,0,25,10,0,35,0,100,21,14,0,25,10,0,4,0,0,2,7,1
rapito__go-spotify,trivy,27,0,108,21,6,0,25,2,0,27,0,108,21,6,0,25,2,0,4,0,0,2,0,0
rapito__go-spotify,cdxgen,21,0,114,21,0,0,21,0,4,21,0,114,21,0,0,21,0,4,0,0,0,0,0,0
rapito__go-spotify,cyclonedx-gomod,21,0,114,21,0,0,21,0,4,21,0,114,21,0,0,21,0,4,0,0,0,0,0,0
rocketlaunchr__dbq,syft,35,2,42,5,32,0,7,30,0,35,4,42,5,34,0,7,32,0,2,0,0,17,11,2
rocketlaunchr__dbq,trivy,77,2,0,5,74,0,7,72,0,77,4,0,5,76,0,7,74,0,2,0,0,17,53,2
rocketlaunchr__dbq,cdxgen,5,1,72,5,1,0,5,1,2,5,1,72,5,1,0,5,1,2,0,0,0,0,0,1
rocketlaunchr__dbq,cyclonedx-gomod,5,0,72,5,0,0,5,0,2,5,0,72,5,0,0,5,0,2,0,0,0,0,0,0
mewkiz__flac,syft,4,0,5,3,1,0,3,1,0,4,0,5,3,1,0,3,1,0,0,0,0,0,1,0
mewkiz__flac,trivy,3,0,6,3,0,0,3,0,0,3,0,6,3,0,0,3,0,0,0,0,0,0,0,0
mewkiz__flac,cdxgen,3,0,6,3,0,0,3,0,0,3,0,6,3,0,0,3,0,0,0,0,0,0,0,0
mewkiz__flac,cyclonedx-gomod,3,0,6,3,0,0,3,0,0,3,0,6,3,0,0,3,0,0,0,0,0,0,0,0
davrodpin__mole,syft,30,0,22,17,13,0,20,10,0,30,0,22,17,13,0,20,10,0,3,0,0,1,9,0
davrodpin__mole,trivy,52,0,0,17,35,0,20,32,0,52,0,0,17,35,0,20,32,0,3,2,0,1,29,0
davrodpin__mole,cdxgen,17,0,35,17,0,0,17,0,3,17,0,35,17,0,0,17,0,3,0,0,0,0,0,0
davrodpin__mole,cyclonedx-gomod,20,0,32,17,3,0,17,3,3,20,0,32,17,3,0,17,3,3,0,2,0,1,0,0
lucasepe__tbd,syft,36,0,13,21,15,0,26,10,0,36,0,13,21,15,0,26,10,0,5,0,0,0,10,0
lucasepe__tbd,trivy,49,0,0,21,28,0,26,23,0,49,0,0,21,28,0,26,23,0,5,1,0,0,22,0
lucasepe__tbd,cdxgen,21,0,28,21,0,0,21,0,5,21,0,28,21,0,0,21,0,5,0,0,0,0,0,0
lucasepe__tbd,cyclonedx-gomod,23,0,26,21,2,0,21,2,5,23,0,26,21,2,0,21,2,5,0,1,0,0,1,0
ik5__gostrutils,syft,1,0,9,1,0,0,1,0,0,1,0,9,1,0,0,1,0,0,0,0,0,0,0,0
ik5__gostrutils,trivy,10,0,0,1,9,0,1,9,0,10,0,0,1,9,0,1,9,0,0,0,0,0,9,0
ik5__gostrutils,cdxgen,1,0,9,1,0,0,1,0,0,1,0,9,1,0,0,1,0,0,0,0,0,0,0,0
ik5__gostrutils,cyclonedx-gomod,1,0,9,1,0,0,1,0,0,1,0,9,1,0,0,1,0,0,0,0,0,0,0,0
ilyakaznacheev__cleanenv,syft,5,0,0,4,1,0,4,1,0,5,0,0,4,1,0,4,1,0,0,0,0,0,1,0
ilyakaznacheev__cleanenv,trivy,5,0,0,4,1,0,4,1,0,5,0,0,4,1,0,4,1,0,0,0,0,0,1,0
ilyakaznacheev__cleanenv,cdxgen,4,0,1,4,0,0,4,0,0,4,0,1,4,0,0,4,0,0,0,0,0,0,0,0
ilyakaznacheev__cleanenv,cyclonedx-gomod,4,0,1,4,0,0,4,0,0,4,0,1,4,0,0,4,0,0,0,0,0,0,0,0
foxcpp__maddy,syft,170,3,233,103,70,3,105,68,3,170,3,233,103,70,3,105,68,3,2,7,8,37,16,0
foxcpp__maddy,trivy,157,3,246,103,57,3,105,55,3,157,3,246,103,57,3,105,55,3,2,7,8,37,3,0
foxcpp__maddy,cdxgen,106,0,297,106,0,0,106,0,2,106,0,297,106,0,0,106,0,2,0,0,0,0,0,0
foxcpp__maddy,cyclonedx-gomod,152,3,251,103,52,3,103,52,5,152,3,251,103,52,3,103,52,5,0,7,8,34,3,0
netresearch__ofelia,syft,78,0,12,43,35,0,48,30,0,78,0,12,43,35,0,48,30,0,5,1,0,8,21,0
netresearch__ofelia,trivy,57,0,33,43,14,0,48,9,0,57,0,33,43,14,0,48,9,0,5,1,0,8,0,0
netresearch__ofelia,cdxgen,43,0,47,43,0,0,43,0,5,43,0,47,43,0,0,43,0,5,0,0,0,0,0,0
netresearch__ofelia,cyclonedx-gomod,45,0,45,43,2,0,43,2,5,45,0,45,43,2,0,43,2,5,0,1,0,1,0,0
golang__geo,syft,2,0,0,1,1,0,2,0,0,2,0,0,1,1,0,2,0,0,1,0,0,0,0,0
golang__geo,trivy,2,0,0,1,1,0,2,0,0,2,0,0,1,1,0,2,0,0,1,0,0,0,0,0
golang__geo,cdxgen,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
golang__geo,cyclonedx-gomod,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
Colin4k1024__Aetheris,syft,153,15,114,124,44,0,124,44,0,153,26,114,124,55,0,124,55,0,0,0,0,7,22,15
Colin4k1024__Aetheris,trivy,132,13,135,124,21,0,124,21,0,132,20,135,124,28,0,124,28,0,0,0,0,7,1,13
Colin4k1024__Aetheris,cdxgen,125,11,142,124,12,0,124,12,0,125,16,142,124,17,0,124,17,0,0,0,0,0,1,11
Colin4k1024__Aetheris,cyclonedx-gomod,126,0,141,121,5,3,121,5,3,126,0,141,121,5,3,121,5,3,0,0,0,5,0,0
reedom__convergen,syft,10,0,5,4,6,0,9,1,0,10,0,5,4,6,0,9,1,0,5,0,0,0,1,0
reedom__convergen,trivy,9,0,6,4,5,0,9,0,0,9,0,6,4,5,0,9,0,0,5,0,0,0,0,0
reedom__convergen,cdxgen,4,0,11,4,0,0,4,0,5,4,0,11,4,0,0,4,0,5,0,0,0,0,0,0
reedom__convergen,cyclonedx-gomod,4,0,11,4,0,0,4,0,5,4,0,11,4,0,0,4,0,5,0,0,0,0,0,0
e-XpertSolutions__go-cluster,syft,2,0,12,1,1,0,1,1,0,2,0,12,1,1,0,1,1,0,0,0,0,0,1,0
e-XpertSolutions__go-cluster,trivy,2,0,12,1,1,0,1,1,0,2,0,12,1,1,0,1,1,0,0,0,0,0,1,0
e-XpertSolutions__go-cluster,cdxgen,1,0,13,1,0,0,1,0,0,1,0,13,1,0,0,1,0,0,0,0,0,0,0,0
e-XpertSolutions__go-cluster,cyclonedx-gomod,1,0,13,1,0,0,1,0,0,1,0,13,1,0,0,1,0,0,0,0,0,0,0,0
hackebrot__turtle,syft,5,0,95,2,3,0,4,1,0,5,0,95,2,3,0,4,1,0,2,0,0,0,1,0
hackebrot__turtle,trivy,100,0,0,2,98,0,4,96,0,100,0,0,2,98,0,4,96,0,2,1,0,0,95,0
hackebrot__turtle,cdxgen,2,0,98,2,0,0,2,0,2,2,0,98,2,0,0,2,0,2,0,0,0,0,0,0
hackebrot__turtle,cyclonedx-gomod,3,0,97,2,1,0,2,1,2,3,0,97,2,1,0,2,1,2,0,1,0,0,0,0
amit-davidson__LibraDB,syft,6,0,1,5,1,0,5,1,0,6,0,1,5,1,0,5,1,0,0,0,0,0,1,0
amit-davidson__LibraDB,trivy,5,0,2,5,0,0,5,0,0,5,0,2,5,0,0,5,0,0,0,0,0,0,0,0
amit-davidson__LibraDB,cdxgen,5,0,2,5,0,0,5,0,0,5,0,2,5,0,0,5,0,0,0,0,0,0,0,0
amit-davidson__LibraDB,cyclonedx-gomod,5,0,2,5,0,0,5,0,0,5,0,2,5,0,0,5,0,0,0,0,0,0,0,0
osamingo__jsonrpc,syft,11,0,2,7,4,0,10,1,0,11,0,2,7,4,0,10,1,0,3,0,0,0,1,0
osamingo__jsonrpc,trivy,10,0,3,7,3,0,10,0,0,10,0,3,7,3,0,10,0,0,3,0,0,0,0,0
osamingo__jsonrpc,cdxgen,7,0,6,7,0,0,7,0,3,7,0,6,7,0,0,7,0,3,0,0,0,0,0,0
osamingo__jsonrpc,cyclonedx-gomod,7,0,6,7,0,0,7,0,3,7,0,6,7,0,0,7,0,3,0,0,0,0,0,0
piaohao__godis,syft,6,0,0,1,5,0,4,2,0,6,0,0,1,5,0,4,2,0,3,0,0,2,0,0
piaohao__godis,trivy,6,0,0,1,5,0,4,2,0,6,0,0,1,5,0,4,2,0,3,0,0,2,0,0
piaohao__godis,cdxgen,1,0,5,1,0,0,1,0,3,1,0,5,1,0,0,1,0,3,0,0,0,0,0,0
piaohao__godis,cyclonedx-gomod,1,0,5,1,0,0,1,0,3,1,0,5,1,0,0,1,0,3,0,0,0,0,0,0
xyproto__permissions,syft,15,0,5,11,4,0,11,4,0,15,0,5,11,4,0,11,4,0,0,0,0,1,3,0
xyproto__permissions,trivy,12,0,8,11,1,0,11,1,0,12,0,8,11,1,0,11,1,0,0,0,0,1,0,0
xyproto__permissions,cdxgen,12,0,8,11,1,0,11,1,0,12,0,8,11,1,0,11,1,0,0,0,0,1,0,0
xyproto__permissions,cyclonedx-gomod,11,0,9,11,0,0,11,0,0,11,0,9,11,0,0,11,0,0,0,0,0,0,0,0
ajitpratap0__GoSQLX,syft,117,9,13,15,111,0,66,60,0,117,9,13,15,111,0,66,60,0,51,1,0,14,34,11
ajitpratap0__GoSQLX,trivy,81,9,49,15,75,0,66,24,0,81,9,49,15,75,0,66,24,0,51,1,0,14,0,9
ajitpratap0__GoSQLX,cdxgen,18,3,112,15,6,0,18,3,48,18,3,112,15,6,0,18,3,48,3,0,0,0,0,3
ajitpratap0__GoSQLX,cyclonedx-gomod,16,0,114,15,1,0,15,1,51,16,0,114,15,1,0,15,1,51,0,1,0,0,0,0
gonutz__prototype,syft,5,0,1,2,3,0,2,3,0,5,0,1,2,3,0,2,3,0,0,3,0,0,0,0
gonutz__prototype,trivy,6,0,0,2,4,0,2,4,0,6,0,0,2,4,0,2,4,0,0,4,0,0,0,0
gonutz__prototype,cdxgen,2,0,4,2,0,0,2,0,0,2,0,4,2,0,0,2,0,0,0,0,0,0,0,0
gonutz__prototype,cyclonedx-gomod,6,0,0,2,4,0,2,4,0,6,0,0,2,4,0,2,4,0,0,4,0,0,0,0
Yiling-J__piper,syft,23,0,137,15,8,0,19,4,0,23,0,137,15,8,0,19,4,0,4,0,0,1,3,0
Yiling-J__piper,trivy,160,0,0,15,145,0,19,141,0,160,0,0,15,145,0,19,141,0,4,0,0,1,140,0
Yiling-J__piper,cdxgen,15,0,145,15,0,0,15,0,4,15,0,145,15,0,0,15,0,4,0,0,0,0,0,0
Yiling-J__piper,cyclonedx-gomod,15,0,145,15,0,0,15,0,4,15,0,145,15,0,0,15,0,4,0,0,0,0,0,0
couchbase__gocb,syft,41,18,19,23,36,0,29,30,0,40,20,20,23,37,0,29,31,0,6,0,0,0,11,19
couchbase__gocb,trivy,32,17,28,23,26,0,29,20,0,31,19,29,23,27,0,29,21,0,6,0,0,0,2,18
couchbase__gocb,cdxgen,NA
couchbase__gocb,cyclonedx-gomod,23,0,37,23,0,0,23,0,6,23,0,37,23,0,0,23,0,6,0,0,0,0,0,0
Henry-Sarabia__sliceconv,syft,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Henry-Sarabia__sliceconv,trivy,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Henry-Sarabia__sliceconv,cdxgen,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Henry-Sarabia__sliceconv,cyclonedx-gomod,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
mus-format__mus-go,syft,4,0,4,4,0,0,4,0,0,4,0,4,4,0,0,4,0,0,0,0,0,0,0,0
mus-format__mus-go,trivy,4,0,4,4,0,0,4,0,0,4,0,4,4,0,0,4,0,0,0,0,0,0,0,0
mus-format__mus-go,cdxgen,4,0,4,4,0,0,4,0,0,4,0,4,4,0,0,4,0,0,0,0,0,0,0,0
mus-format__mus-go,cyclonedx-gomod,4,0,4,4,0,0,4,0,0,4,0,4,4,0,0,4,0,0,0,0,0,0,0,0
bobg__subcmd,syft,2,0,1,1,1,0,2,0,0,2,0,1,1,1,0,2,0,0,1,0,0,0,0,0
bobg__subcmd,trivy,3,0,0,1,2,0,2,1,0,3,0,0,1,2,0,2,1,0,1,0,0,0,1,0
bobg__subcmd,cdxgen,1,0,2,1,0,0,1,0,1,1,0,2,1,0,0,1,0,1,0,0,0,0,0,0
bobg__subcmd,cyclonedx-gomod,1,0,2,1,0,0,1,0,1,1,0,2,1,0,0,1,0,1,0,0,0,0,0,0
aler9__gortsplib,syft,19,0,9,12,7,0,18,1,0,19,0,9,12,7,0,18,1,0,6,0,0,0,1,0
aler9__gortsplib,trivy,18,0,10,12,6,0,18,0,0,18,0,10,12,6,0,18,0,0,6,0,0,0,0,0
aler9__gortsplib,cdxgen,12,0,16,12,0,0,12,0,6,12,0,16,12,0,0,12,0,6,0,0,0,0,0,0
aler9__gortsplib,cyclonedx-gomod,14,0,14,12,2,0,14,0,4,14,0,14,12,2,0,14,0,4,2,0,0,0,0,0
99designs__gqlgen,syft,31,44,7,18,57,0,23,52,0,31,49,7,18,62,0,23,57,0,5,0,1,1,6,44
99designs__gqlgen,trivy,25,31,13,18,38,0,23,33,0,25,32,13,18,39,0,23,34,0,5,0,1,1,0,31
99designs__gqlgen,cdxgen,18,20,20,18,20,0,18,20,5,18,21,20,18,21,0,18,21,5,0,0,0,0,0,20
99designs__gqlgen,cyclonedx-gomod,19,0,19,18,1,0,18,1,5,19,0,19,18,1,0,18,1,5,0,0,1,0,0,0
spatial-go__geoos,syft,3,0,3,2,1,0,2,1,0,3,0,3,2,1,0,2,1,0,0,0,0,0,1,0
spatial-go__geoos,trivy,6,0,0,2,4,0,2,4,0,6,0,0,2,4,0,2,4,0,0,0,0,0,4,0
spatial-go__geoos,cdxgen,2,0,4,2,0,0,2,0,0,2,0,4,2,0,0,2,0,0,0,0,0,0,0,0
spatial-go__geoos,cyclonedx-gomod,2,0,4,2,0,0,2,0,0,2,0,4,2,0,0,2,0,0,0,0,0,0,0,0
ahmadraza100__dotlock,syft,45,0,13,32,13,0,32,13,0,45,0,13,32,13,0,32,13,0,0,4,0,0,4,5
ahmadraza100__dotlock,trivy,36,0,22,32,4,0,32,4,0,36,0,22,32,4,0,32,4,0,0,4,0,0,0,0
ahmadraza100__dotlock,cdxgen,32,0,26,32,0,0,32,0,0,32,0,26,32,0,0,32,0,0,0,0,0,0,0,0
ahmadraza100__dotlock,cyclonedx-gomod,36,0,22,32,4,0,32,4,0,36,0,22,32,4,0,32,4,0,0,4,0,0,0,0
tidwall__buntdb,syft,9,0,0,7,2,0,9,0,0,9,0,0,7,2,0,9,0,0,2,0,0,0,0,0
tidwall__buntdb,trivy,9,0,0,7,2,0,9,0,0,9,0,0,7,2,0,9,0,0,2,0,0,0,0,0
tidwall__buntdb,cdxgen,7,0,2,7,0,0,7,0,2,7,0,2,7,0,0,7,0,2,0,0,0,0,0,0
tidwall__buntdb,cyclonedx-gomod,7,0,2,7,0,0,7,0,2,7,0,2,7,0,0,7,0,2,0,0,0,0,0,0
knq__xo,syft,52,0,27,33,19,0,33,19,0,52,0,27,33,19,0,33,19,0,0,0,0,0,19,0
knq__xo,trivy,33,0,46,33,0,0,33,0,0,33,0,46,33,0,0,33,0,0,0,0,0,0,0,0
knq__xo,cdxgen,33,0,46,33,0,0,33,0,0,33,0,46,33,0,0,33,0,0,0,0,0,0,0,0
knq__xo,cyclonedx-gomod,33,0,46,33,0,0,33,0,0,33,0,46,33,0,0,33,0,0,0,0,0,0,0,0
icza__minquery,syft,5,0,1,1,4,0,2,3,0,5,0,1,1,4,0,2,3,0,1,0,0,0,0,3
icza__minquery,trivy,6,0,0,1,5,0,2,4,0,6,0,0,1,5,0,2,4,0,1,0,0,0,0,4
icza__minquery,cdxgen,1,0,5,1,0,0,1,0,1,1,0,5,1,0,0,1,0,1,0,0,0,0,0,0
icza__minquery,cyclonedx-gomod,1,0,5,1,0,0,1,0,1,1,0,5,1,0,0,1,0,1,0,0,0,0,0,0
MUlt1mate__protoc-gen-httpgo,syft,9,75,1,2,82,0,3,81,0,3,92,7,2,93,0,3,92,0,1,0,0,0,0,81
MUlt1mate__protoc-gen-httpgo,trivy,9,57,1,2,64,0,3,63,0,4,70,6,2,72,0,3,71,0,1,0,0,0,1,62
MUlt1mate__protoc-gen-httpgo,cdxgen,8,44,2,2,50,0,3,49,0,2,57,8,2,57,0,2,57,1,1,0,0,0,0,49
MUlt1mate__protoc-gen-httpgo,cyclonedx-gomod,2,0,8,2,0,0,2,0,1,2,0,8,2,0,0,2,0,1,0,0,0,0,0,0
goioc__di,syft,7,0,1,2,5,0,6,1,0,7,0,1,2,5,0,6,1,0,4,0,0,0,1,0
goioc__di,trivy,6,0,2,2,4,0,6,0,0,6,0,2,2,4,0,6,0,0,4,0,0,0,0,0
goioc__di,cdxgen,2,0,6,2,0,0,2,0,4,2,0,6,2,0,0,2,0,4,0,0,0,0,0,0
goioc__di,cyclonedx-gomod,2,0,6,2,0,0,2,0,4,2,0,6,2,0,0,2,0,4,0,0,0,0,0,0
labstack__echo,syft,8,0,7,1,7,0,7,1,0,8,0,7,1,7,0,7,1,0,6,0,0,0,1,0
labstack__echo,trivy,7,0,8,1,6,0,7,0,0,7,0,8,1,6,0,7,0,0,6,0,0,0,0,0
labstack__echo,cdxgen,1,0,14,1,0,0,1,0,6,1,0,14,1,0,0,1,0,6,0,0,0,0,0,0
labstack__echo,cyclonedx-gomod,1,0,14,1,0,0,1,0,6,1,0,14,1,0,0,1,0,6,0,0,0,0,0,0
aafeher__go-sitemap-parser,syft,2,0,6,2,0,0,2,0,0,2,0,6,2,0,0,2,0,0,0,0,0,0,0,0
aafeher__go-sitemap-parser,trivy,2,0,6,2,0,0,2,0,0,2,0,6,2,0,0,2,0,0,0,0,0,0,0,0
aafeher__go-sitemap-parser,cdxgen,2,0,6,2,0,0,2,0,0,2,0,6,2,0,0,2,0,0,0,0,0,0,0,0
aafeher__go-sitemap-parser,cyclonedx-gomod,2,0,6,2,0,0,2,0,0,2,0,6,2,0,0,2,0,0,0,0,0,0,0,0
hashicorp__raft,syft,19,6,58,10,15,0,14,11,0,19,6,58,10,15,0,14,11,0,4,0,0,1,4,6
hashicorp__raft,trivy,15,5,62,10,10,0,14,6,0,15,5,62,10,10,0,14,6,0,4,0,0,1,0,5
hashicorp__raft,cdxgen,NA
hashicorp__raft,cyclonedx-gomod,10,0,67,10,0,0,10,0,4,10,0,67,10,0,0,10,0,4,0,0,0,0,0,0
VinGarcia__ksql,syft,9,104,3,4,109,0,4,109,0,8,151,4,4,155,0,4,155,0,0,0,0,2,3,104
VinGarcia__ksql,trivy,12,151,0,4,159,0,4,159,0,12,199,0,4,207,0,4,207,0,0,0,0,2,6,151
VinGarcia__ksql,cdxgen,4,62,8,4,62,0,4,62,0,4,75,8,4,75,0,4,75,0,0,0,0,0,0,62
VinGarcia__ksql,cyclonedx-gomod,4,0,8,4,0,0,4,0,0,4,0,8,4,0,0,4,0,0,0,0,0,0,0,0
vladopajic__go-test-coverage,syft,47,0,17,15,32,0,20,27,0,47,0,17,15,32,0,20,27,0,5,0,0,5,22,0
vladopajic__go-test-coverage,trivy,25,0,39,15,10,0,20,5,0,25,0,39,15,10,0,20,5,0,5,0,0,5,0,0
vladopajic__go-test-coverage,cdxgen,15,0,49,15,0,0,15,0,5,15,0,49,15,0,0,15,0,5,0,0,0,0,0,0
vladopajic__go-test-coverage,cyclonedx-gomod,15,0,49,15,0,0,15,0,5,15,0,49,15,0,0,15,0,5,0,0,0,0,0,0
gogpu__gg,syft,9,16,3,6,19,0,8,17,0,9,27,3,6,30,0,8,28,0,2,0,0,1,0,16
gogpu__gg,trivy,9,15,3,6,18,0,8,16,0,9,16,3,6,19,0,8,17,0,2,0,0,1,0,15
gogpu__gg,cdxgen,8,1,4,6,3,0,8,1,0,8,2,4,6,4,0,8,2,0,2,0,0,0,0,1
gogpu__gg,cyclonedx-gomod,8,0,4,6,2,0,7,1,1,8,0,4,6,2,0,7,1,1,1,0,0,1,0,0
fclairamb__ftpserverlib,syft,8,1,5,3,6,0,7,2,1,8,1,5,3,6,0,7,2,1,4,0,0,0,2,0
fclairamb__ftpserverlib,trivy,7,1,6,3,5,0,7,1,1,7,1,6,3,5,0,7,1,1,4,0,0,0,1,0
fclairamb__ftpserverlib,cdxgen,3,0,10,3,0,0,3,0,5,3,0,10,3,0,0,3,0,5,0,0,0,0,0,0
fclairamb__ftpserverlib,cyclonedx-gomod,3,0,10,3,0,0,3,0,5,3,0,10,3,0,0,3,0,5,0,0,0,0,0,0
Edgenesis__shifu,syft,166,0,269,126,40,0,134,32,0,166,0,269,126,40,0,134,32,0,8,1,0,2,29,0
Edgenesis__shifu,trivy,137,0,298,126,11,0,134,3,0,137,0,298,126,11,0,134,3,0,8,1,0,2,0,0
Edgenesis__shifu,cdxgen,126,0,309,126,0,0,126,0,8,126,0,309,126,0,0,126,0,8,0,0,0,0,0,0
Edgenesis__shifu,cyclonedx-gomod,119,0,316,118,1,8,118,1,16,119,0,316,118,1,8,118,1,16,0,1,0,0,0,0
corbym__gogiven,syft,2,0,0,1,1,0,2,0,0,2,0,0,1,1,0,2,0,0,1,0,0,0,0,0
corbym__gogiven,trivy,2,0,0,1,1,0,2,0,0,2,0,0,1,1,0,2,0,0,1,0,0,0,0,0
corbym__gogiven,cdxgen,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
corbym__gogiven,cyclonedx-gomod,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
aldor007__mort,syft,132,0,194,95,37,0,105,27,0,132,0,194,95,37,0,105,27,0,10,0,0,2,25,0
aldor007__mort,trivy,107,0,219,95,12,0,105,2,0,107,0,219,95,12,0,105,2,0,10,0,0,2,0,0
aldor007__mort,cdxgen,95,0,231,95,0,0,95,0,10,95,0,231,95,0,0,95,0,10,0,0,0,0,0,0
aldor007__mort,cyclonedx-gomod,97,0,229,95,2,0,95,2,10,97,0,229,95,2,0,95,2,10,0,0,0,2,0,0
govalues__money,syft,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
govalues__money,trivy,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
govalues__money,cdxgen,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
govalues__money,cyclonedx-gomod,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
awalterschulze__goderive,syft,4,0,3,3,1,0,3,1,0,4,0,3,3,1,0,3,1,0,0,0,0,0,1,0
awalterschulze__goderive,trivy,3,0,4,3,0,0,3,0,0,3,0,4,3,0,0,3,0,0,0,0,0,0,0,0
awalterschulze__goderive,cdxgen,3,0,4,3,0,0,3,0,0,3,0,4,3,0,0,3,0,0,0,0,0,0,0,0
awalterschulze__goderive,cyclonedx-gomod,3,0,4,3,0,0,3,0,0,3,0,4,3,0,0,3,0,0,0,0,0,0,0,0
krotik__eliasdb,syft,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0
krotik__eliasdb,trivy,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0
krotik__eliasdb,cdxgen,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0
krotik__eliasdb,cyclonedx-gomod,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0
ggicci__httpin,syft,NA
ggicci__httpin,trivy,NA
ggicci__httpin,cdxgen,NA
ggicci__httpin,cyclonedx-gomod,NA
aplescia-chwy__lets-go,syft,35,0,9,11,24,0,15,20,0,35,0,9,11,24,0,15,20,0,4,0,0,2,18,0
aplescia-chwy__lets-go,trivy,44,0,0,11,33,0,15,29,0,44,0,0,11,33,0,15,29,0,4,1,0,2,26,0
aplescia-chwy__lets-go,cdxgen,11,0,33,11,0,0,11,0,4,11,0,33,11,0,0,11,0,4,0,0,0,0,0,0
aplescia-chwy__lets-go,cyclonedx-gomod,12,0,32,11,1,0,11,1,4,12,0,32,11,1,0,11,1,4,0,1,0,0,0,0
andygrunwald__go-trending,syft,3,1,11,3,1,0,3,1,0,3,1,11,3,1,0,3,1,0,0,0,0,0,0,1
andygrunwald__go-trending,trivy,3,1,11,3,1,0,3,1,0,3,1,11,3,1,0,3,1,0,0,0,0,0,0,1
andygrunwald__go-trending,cdxgen,3,0,11,3,0,0,3,0,0,3,0,11,3,0,0,3,0,0,0,0,0,0,0,0
