repo,tool,n_all_tp,n_all_fp,n_all_fn,n_imp_tp,n_imp_fp,n_imp_fn,n_impT_tp,n_impT_fp,n_impT_fn,v_all_tp,v_all_fp,v_all_fn,v_imp_tp,v_imp_fp,v_imp_fn,v_impT_tp,v_impT_fp,v_impT_fn,fp_test,fp_otherOS,fp_direct_unused,fp_indirect_unused,fp_resid_gosum,fp_resid_sibling
ikawaha__kagome,cdxgen,3,1,1,3,1,0,3,1,0,3,3,1,3,3,0,3,3,0,0,0,0,0,0,1
ikawaha__kagome,cyclonedx-gomod,3,0,1,3,0,0,3,0,0,3,0,1,3,0,0,3,0,0,0,0,0,0,0,0
ikeikeikeike__go-sitemap-generator,syft,3,0,0,2,1,0,3,0,0,3,0,0,2,1,0,3,0,0,1,0,0,0,0,0
ikeikeikeike__go-sitemap-generator,trivy,3,0,0,2,1,0,3,0,0,3,0,0,2,1,0,3,0,0,1,0,0,0,0,0
ikeikeikeike__go-sitemap-generator,cdxgen,2,0,1,2,0,0,2,0,1,2,0,1,2,0,0,2,0,1,0,0,0,0,0,0
ikeikeikeike__go-sitemap-generator,cyclonedx-gomod,2,0,1,2,0,0,2,0,1,2,0,1,2,0,0,2,0,1,0,0,0,0,0,0
immortal__immortal,syft,7,0,0,6,1,0,6,1,0,7,0,0,6,1,0,6,1,0,0,0,0,0,1,0
immortal__immortal,trivy,7,0,0,6,1,0,6,1,0,7,0,0,6,1,0,6,1,0,0,0,0,0,1,0
immortal__immortal,cdxgen,6,0,1,6,0,0,6,0,0,6,0,1,6,0,0,6,0,0,0,0,0,0,0,0
immortal__immortal,cyclonedx-gomod,6,0,1,6,0,0,6,0,0,6,0,1,6,0,0,6,0,0,0,0,0,0,0,0
in-toto__in-toto-golang,syft,41,1,20,21,21,0,22,20,0,41,1,20,21,21,0,22,20,0,1,2,0,1,16,1
in-toto__in-toto-golang,trivy,25,0,36,21,4,0,22,3,0,25,0,36,21,4,0,22,3,0,1,2,0,1,0,0
in-toto__in-toto-golang,cdxgen,21,0,40,21,0,0,21,0,1,21,0,40,21,0,0,21,0,1,0,0,0,0,0,0
in-toto__in-toto-golang,cyclonedx-gomod,20,0,41,18,2,3,18,2,4,20,0,41,18,2,3,18,2,4,0,2,0,0,0,0
indeedeng__iwf,syft,134,0,104,93,41,0,93,41,0,134,0,104,93,41,0,93,41,0,0,0,0,20,21,0
indeedeng__iwf,trivy,113,0,125,93,20,0,93,20,0,113,0,125,93,20,0,93,20,0,0,0,0,20,0,0
indeedeng__iwf,cdxgen,93,0,145,93,0,0,93,0,0,93,0,145,93,0,0,93,0,0,0,0,0,0,0,0
indeedeng__iwf,cyclonedx-gomod,112,0,126,93,19,0,93,19,0,112,0,126,93,19,0,93,19,0,0,0,0,19,0,0
insidieux__inizio,syft,62,0,92,51,11,0,55,7,0,62,0,92,51,11,0,55,7,0,4,1,1,1,4,0
insidieux__inizio,trivy,58,0,96,51,7,0,55,3,0,58,0,96,51,7,0,55,3,0,4,1,1,1,0,0
insidieux__inizio,cdxgen,51,0,103,51,0,0,51,0,4,51,0,103,51,0,0,51,0,4,0,0,0,0,0,0
insidieux__inizio,cyclonedx-gomod,54,0,100,51,3,0,51,3,4,54,0,100,51,3,0,51,3,4,0,1,1,1,0,0
ip2location__ip2location-io-go,syft,2,0,4,2,0,0,2,0,0,2,0,4,2,0,0,2,0,0,0,0,0,0,0,0
ip2location__ip2location-io-go,trivy,2,0,4,2,0,0,2,0,0,2,0,4,2,0,0,2,0,0,0,0,0,0,0,0
ip2location__ip2location-io-go,cdxgen,2,0,4,2,0,0,2,0,0,2,0,4,2,0,0,2,0,0,0,0,0,0,0,0
ip2location__ip2location-io-go,cyclonedx-gomod,2,0,4,2,0,0,2,0,0,2,0,4,2,0,0,2,0,0,0,0,0,0,0,0
italolelis__outboxer,syft,33,0,145,25,8,0,27,6,0,33,0,145,25,8,0,27,6,0,2,0,0,3,3,0
italolelis__outboxer,trivy,30,0,148,25,5,0,27,3,0,30,0,148,25,5,0,27,3,0,2,0,0,3,0,0
italolelis__outboxer,cdxgen,25,0,153,25,0,0,25,0,2,25,0,153,25,0,0,25,0,2,0,0,0,0,0,0
italolelis__outboxer,cyclonedx-gomod,26,0,152,24,2,1,24,2,3,26,0,152,24,2,1,24,2,3,0,0,0,2,0,0
itchyny__bed,syft,8,0,7,8,0,0,8,0,0,8,0,7,8,0,0,8,0,0,0,0,0,0,0,0
itchyny__bed,trivy,8,0,7,8,0,0,8,0,0,8,0,7,8,0,0,8,0,0,0,0,0,0,0,0
itchyny__bed,cdxgen,8,0,7,8,0,0,8,0,0,8,0,7,8,0,0,8,0,0,0,0,0,0,0,0
itchyny__bed,cyclonedx-gomod,8,0,7,8,0,0,8,0,0,8,0,7,8,0,0,8,0,0,0,0,0,0,0,0
ivanilves__lstags,CLONE_FAIL
iyashjayesh__goscaf,CLONE_FAIL
jackc__pgx,CLONE_FAIL
janiltonmaciel__statiks,CLONE_FAIL
janpfeifer__gonb,syft,47,0,11,31,16,0,35,12,0,47,0,11,31,16,0,35,12,0,4,0,1,4,7,0
janpfeifer__gonb,trivy,40,0,18,31,9,0,35,5,0,40,0,18,31,9,0,35,5,0,4,0,1,4,0,0
janpfeifer__gonb,cdxgen,31,0,27,31,0,0,31,0,4,31,0,27,31,0,0,31,0,4,0,0,0,0,0,0
janpfeifer__gonb,cyclonedx-gomod,34,0,24,31,3,0,31,3,4,34,0,24,31,3,0,31,3,4,0,0,1,2,0,0
jaschaephraim__lrserver,CLONE_FAIL
jcuga__golongpoll,syft,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
jcuga__golongpoll,trivy,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
jcuga__golongpoll,cdxgen,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
jcuga__golongpoll,cyclonedx-gomod,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
jessevdk__go-flags,CLONE_FAIL
jfilipczyk__gomatch,CLONE_FAIL
jfrog__froggit-go,CLONE_FAIL
jmattheis__goverter,CLONE_FAIL
jmorganca__ollama,CLONE_FAIL
joerdav__xc,syft,30,1,18,25,6,0,25,6,0,30,1,18,25,6,0,25,6,0,0,1,0,0,4,1
joerdav__xc,trivy,26,1,22,25,2,0,25,2,0,26,1,22,25,2,0,25,2,0,0,1,0,0,0,1
joerdav__xc,cdxgen,25,0,23,25,0,0,25,0,0,25,0,23,25,0,0,25,0,0,0,0,0,0,0,0
joerdav__xc,cyclonedx-gomod,26,0,22,25,1,0,25,1,0,26,0,22,25,1,0,25,1,0,0,1,0,0,0,0
madflojo__tasks,CLONE_FAIL
moby__moby,CLONE_FAIL
oagudo__outbox,syft,1,35,0,1,35,0,1,35,0,1,39,0,1,39,0,1,39,0,0,0,0,0,0,35
oagudo__outbox,trivy,1,36,0,1,36,0,1,36,0,1,40,0,1,40,0,1,40,0,0,0,0,0,0,36
oagudo__outbox,cdxgen,1,17,0,1,17,0,1,17,0,1,19,0,1,19,0,1,19,0,0,0,0,0,0,17
oagudo__outbox,cyclonedx-gomod,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
schollz__progressbar,syft,13,0,1,5,8,0,11,2,0,13,0,1,5,8,0,11,2,0,6,1,0,0,1,0
schollz__progressbar,trivy,12,0,2,5,7,0,11,1,0,12,0,2,5,7,0,11,1,0,6,1,0,0,0,0
schollz__progressbar,cdxgen,5,0,9,5,0,0,5,0,6,5,0,9,5,0,0,5,0,6,0,0,0,0,0,0
schollz__progressbar,cyclonedx-gomod,6,0,8,5,1,0,5,1,6,6,0,8,5,1,0,5,1,6,0,1,0,0,0,0
shirou__gopsutil,syft,14,0,2,3,11,0,7,7,0,14,0,2,3,11,0,7,7,0,4,2,4,0,1,0
shirou__gopsutil,trivy,13,0,3,3,10,0,7,6,0,13,0,3,3,10,0,7,6,0,4,2,4,0,0,0
shirou__gopsutil,cdxgen,3,0,13,3,0,0,3,0,4,3,0,13,3,0,0,3,0,4,0,0,0,0,0,0
shirou__gopsutil,cyclonedx-gomod,8,0,8,3,5,0,3,5,4,8,0,8,3,5,0,3,5,4,0,2,3,0,0,0
shomali11__gridder,syft,7,0,3,3,4,0,7,0,0,7,0,3,3,4,0,7,0,0,4,0,0,0,0,0
shomali11__gridder,trivy,10,0,0,3,7,0,7,3,0,10,0,0,3,7,0,7,3,0,4,0,0,0,3,0
shomali11__gridder,cdxgen,3,0,7,3,0,0,3,0,4,3,0,7,3,0,0,3,0,4,0,0,0,0,0,0
shomali11__gridder,cyclonedx-gomod,3,0,7,3,0,0,3,0,4,3,0,7,3,0,0,3,0,4,0,0,0,0,0,0
tarent__loginsrv,syft,52,0,13,34,18,0,39,13,0,52,0,13,34,18,0,39,13,0,5,0,0,0,13,0
tarent__loginsrv,trivy,65,0,0,34,31,0,39,26,0,65,0,0,34,31,0,39,26,0,5,0,0,0,26,0
tarent__loginsrv,cdxgen,34,0,31,34,0,0,34,0,5,34,0,31,34,0,0,34,0,5,0,0,0,0,0,0
tarent__loginsrv,cyclonedx-gomod,34,0,31,34,0,0,34,0,5,34,0,31,34,0,0,34,0,5,0,0,0,0,0,0
vorlif__spreak,syft,6,3,4,1,8,0,5,4,0,6,4,4,1,9,0,5,5,0,4,0,0,0,1,3
vorlif__spreak,trivy,5,3,5,1,7,0,5,3,0,5,4,5,1,8,0,5,4,0,4,0,0,0,0,3
vorlif__spreak,cdxgen,1,1,9,1,1,0,1,1,4,1,2,9,1,2,0,1,2,4,0,0,0,0,0,1
vorlif__spreak,cyclonedx-gomod,1,0,9,1,0,0,1,0,4,1,0,9,1,0,0,1,0,4,0,0,0,0,0,0
x-mod__routine,syft,7,0,27,7,0,0,7,0,0,7,0,27,7,0,0,7,0,0,0,0,0,0,0,0
x-mod__routine,trivy,34,0,0,7,27,0,7,27,0,34,0,0,7,27,0,7,27,0,0,0,0,0,27,0
x-mod__routine,cdxgen,7,0,27,7,0,0,7,0,0,7,0,27,7,0,0,7,0,0,0,0,0,0,0,0
x-mod__routine,cyclonedx-gomod,7,0,27,7,0,0,7,0,0,7,0,27,7,0,0,7,0,0,0,0,0,0,0,0
yassinebenaid__bunster,syft,5,0,5,5,0,0,5,0,0,5,0,5,5,0,0,5,0,0,0,0,0,0,0,0
yassinebenaid__bunster,trivy,5,0,5,5,0,0,5,0,0,5,0,5,5,0,0,5,0,0,0,0,0,0,0,0
yassinebenaid__bunster,cdxgen,5,0,5,5,0,0,5,0,0,5,0,5,5,0,0,5,0,0,0,0,0,0,0,0
yassinebenaid__bunster,cyclonedx-gomod,5,0,5,5,0,0,5,0,0,5,0,5,5,0,0,5,0,0,0,0,0,0,0,0
zenthangplus__go-workerpool,syft,6,0,1,1,5,0,5,1,0,6,0,1,1,5,0,5,1,0,4,0,0,0,1,0
zenthangplus__go-workerpool,trivy,7,0,0,1,6,0,5,2,0,7,0,0,1,6,0,5,2,0,4,0,0,0,2,0
zenthangplus__go-workerpool,cdxgen,1,0,6,1,0,0,1,0,4,1,0,6,1,0,0,1,0,4,0,0,0,0,0,0
zenthangplus__go-workerpool,cyclonedx-gomod,1,0,6,1,0,0,1,0,4,1,0,6,1,0,0,1,0,4,0,0,0,0,0,0
a8m__rql,syft,6,0,11,5,1,0,6,0,0,6,0,11,5,1,0,6,0,0,1,0,0,0,0,0
a8m__rql,trivy,17,0,0,5,12,0,6,11,0,17,0,0,5,12,0,6,11,0,1,0,0,0,11,0
a8m__rql,cdxgen,5,0,12,5,0,0,5,0,1,5,0,12,5,0,0,5,0,1,0,0,0,0,0,0
a8m__rql,cyclonedx-gomod,5,0,12,5,0,0,5,0,1,5,0,12,5,0,0,5,0,1,0,0,0,0,0,0
ajvb__kala,syft,76,0,158,41,35,0,50,26,0,76,0,158,41,35,0,50,26,0,9,0,2,4,20,0
ajvb__kala,trivy,234,0,0,41,193,0,50,184,0,234,0,0,41,193,0,50,184,0,9,1,2,4,177,0
ajvb__kala,cdxgen,41,0,193,41,0,0,41,0,9,41,0,193,41,0,0,41,0,9,0,0,0,0,0,0
ajvb__kala,cyclonedx-gomod,44,0,190,41,3,0,41,3,9,44,0,190,41,3,0,41,3,9,0,1,1,1,0,0
aler9__goroslib,syft,45,0,9,22,23,0,26,19,0,45,0,9,22,23,0,26,19,0,4,1,0,0,18,0
aler9__goroslib,trivy,27,0,27,22,5,0,26,1,0,27,0,27,22,5,0,26,1,0,4,1,0,0,0,0
aler9__goroslib,cdxgen,22,0,32,22,0,0,22,0,4,22,0,32,22,0,0,22,0,4,0,0,0,0,0,0
aler9__goroslib,cyclonedx-gomod,23,0,31,22,1,0,22,1,4,23,0,31,22,1,0,22,1,4,0,1,0,0,0,0
aplescia-chwy__lets-go,syft,35,0,9,11,24,0,15,20,0,35,0,9,11,24,0,15,20,0,4,0,0,2,18,0
aplescia-chwy__lets-go,trivy,44,0,0,11,33,0,15,29,0,44,0,0,11,33,0,15,29,0,4,1,0,2,26,0
aplescia-chwy__lets-go,cdxgen,11,0,33,11,0,0,11,0,4,11,0,33,11,0,0,11,0,4,0,0,0,0,0,0
aplescia-chwy__lets-go,cyclonedx-gomod,12,0,32,11,1,0,11,1,4,12,0,32,11,1,0,11,1,4,0,1,0,0,0,0
ardanlabs__service,syft,0,68,0,63,5,0,64,4,0,0,68,0,63,5,0,64,4,0,1,0,0,4,0,0
ardanlabs__service,trivy,0,68,0,63,5,0,64,4,0,0,68,0,63,5,0,64,4,0,1,0,0,4,0,0
ardanlabs__service,cdxgen,0,68,0,63,5,0,64,4,0,0,68,0,63,5,0,64,4,0,1,0,0,4,0,0
ardanlabs__service,cyclonedx-gomod,0,67,0,63,4,0,63,4,1,0,67,0,63,4,0,63,4,1,0,0,0,4,0,0
boyter__scc,syft,0,45,0,43,2,0,43,2,0,0,45,0,43,2,0,43,2,0,0,2,0,0,0,0
boyter__scc,trivy,0,45,0,43,2,0,43,2,0,0,45,0,43,2,0,43,2,0,0,2,0,0,0,0
boyter__scc,cdxgen,0,45,0,43,2,0,43,2,0,0,45,0,43,2,0,43,2,0,0,2,0,0,0,0
boyter__scc,cyclonedx-gomod,0,45,0,43,2,0,43,2,0,0,45,0,43,2,0,43,2,0,0,2,0,0,0,0
centrifugal__centrifugo,syft,168,0,163,133,35,0,133,35,0,168,0,163,133,35,0,133,35,0,0,1,0,1,33,0
centrifugal__centrifugo,trivy,135,0,196,133,2,0,133,2,0,135,0,196,133,2,0,133,2,0,0,1,0,1,0,0
centrifugal__centrifugo,cdxgen,133,0,198,133,0,0,133,0,0,133,0,198,133,0,0,133,0,0,0,0,0,0,0,0
centrifugal__centrifugo,cyclonedx-gomod,131,0,200,130,1,3,130,1,3,131,0,200,130,1,3,130,1,3,0,1,0,0,0,0
claygod__microservice,syft,38,0,30,30,8,0,30,8,0,38,0,30,30,8,0,30,8,0,0,0,0,1,7,0
claygod__microservice,trivy,31,0,37,30,1,0,30,1,0,31,0,37,30,1,0,30,1,0,0,0,0,1,0,0
claygod__microservice,cdxgen,30,0,38,30,0,0,30,0,0,30,0,38,30,0,0,30,0,0,0,0,0,0,0,0
claygod__microservice,cyclonedx-gomod,30,0,38,30,0,0,30,0,0,30,0,38,30,0,0,30,0,0,0,0,0,0,0,0
cloudwego__kitex,syft,45,2,35,41,6,0,41,6,0,45,5,35,41,9,0,41,9,0,0,0,0,0,4,2
cloudwego__kitex,trivy,41,2,39,41,2,0,41,2,0,41,5,39,41,5,0,41,5,0,0,0,0,0,0,2
cloudwego__kitex,cdxgen,41,1,39,41,1,0,41,1,0,41,4,39,41,4,0,41,4,0,0,0,0,0,0,1
cloudwego__kitex,cyclonedx-gomod,41,0,39,41,0,0,41,0,0,41,0,39,41,0,0,41,0,0,0,0,0,0,0,0
coinpaprika__coinpaprika-api-go-client,syft,7,0,1,1,6,0,5,2,0,7,0,1,1,6,0,5,2,0,4,0,0,0,2,0
coinpaprika__coinpaprika-api-go-client,trivy,5,0,3,1,4,0,5,0,0,5,0,3,1,4,0,5,0,0,4,0,0,0,0,0
coinpaprika__coinpaprika-api-go-client,cdxgen,1,0,7,1,0,0,1,0,4,1,0,7,1,0,0,1,0,4,0,0,0,0,0,0
coinpaprika__coinpaprika-api-go-client,cyclonedx-gomod,1,0,7,1,0,0,1,0,4,1,0,7,1,0,0,1,0,4,0,0,0,0,0,0
cybergarage__go-job,syft,74,0,63,48,26,0,48,26,0,74,0,63,48,26,0,48,26,0,0,1,0,1,24,0
cybergarage__go-job,trivy,50,0,87,48,2,0,48,2,0,50,0,87,48,2,0,48,2,0,0,1,0,1,0,0
cybergarage__go-job,cdxgen,48,0,89,48,0,0,48,0,0,48,0,89,48,0,0,48,0,0,0,0,0,0,0,0
cybergarage__go-job,cyclonedx-gomod,49,0,88,48,1,0,48,1,0,49,0,88,48,1,0,48,1,0,0,1,0,0,0,0
didip__tollbooth,syft,1,0,5,1,0,0,1,0,0,1,0,5,1,0,0,1,0,0,0,0,0,0,0,0
didip__tollbooth,trivy,6,0,0,1,5,0,1,5,0,6,0,0,1,5,0,1,5,0,0,0,0,0,5,0
didip__tollbooth,cdxgen,1,0,5,1,0,0,1,0,0,1,0,5,1,0,0,1,0,0,0,0,0,0,0,0
didip__tollbooth,cyclonedx-gomod,1,0,5,1,0,0,1,0,0,1,0,5,1,0,0,1,0,0,0,0,0,0,0,0
golang__geo,syft,2,0,0,1,1,0,2,0,0,2,0,0,1,1,0,2,0,0,1,0,0,0,0,0
golang__geo,trivy,2,0,0,1,1,0,2,0,0,2,0,0,1,1,0,2,0,0,1,0,0,0,0,0
golang__geo,cdxgen,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
golang__geo,cyclonedx-gomod,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
jf-tech__omniparser,syft,29,0,97,21,8,0,24,5,0,29,0,97,21,8,0,24,5,0,3,0,0,0,5,0
jf-tech__omniparser,trivy,126,0,0,21,105,0,24,102,0,126,0,0,21,105,0,24,102,0,3,1,0,0,101,0
jf-tech__omniparser,cdxgen,21,0,105,21,0,0,21,0,3,21,0,105,21,0,0,21,0,3,0,0,0,0,0,0
jf-tech__omniparser,cyclonedx-gomod,22,0,104,21,1,0,21,1,3,22,0,104,21,1,0,21,1,3,0,1,0,0,0,0
jfcg__sorty,syft,3,0,0,1,2,0,2,1,0,3,0,0,1,2,0,2,1,0,1,0,1,0,0,0
jfcg__sorty,trivy,3,0,0,1,2,0,2,1,0,3,0,0,1,2,0,2,1,0,1,0,1,0,0,0
jfcg__sorty,cdxgen,1,0,2,1,0,0,1,0,1,1,0,2,1,0,0,1,0,1,0,0,0,0,0,0
jfcg__sorty,cyclonedx-gomod,1,0,2,1,0,0,1,0,1,1,0,2,1,0,0,1,0,1,0,0,0,0,0,0
jferrl__go-githubauth,syft,2,0,1,2,0,0,2,0,0,2,0,1,2,0,0,2,0,0,0,0,0,0,0,0
jferrl__go-githubauth,trivy,2,0,1,2,0,0,2,0,0,2,0,1,2,0,0,2,0,0,0,0,0,0,0,0
jferrl__go-githubauth,cdxgen,2,0,1,2,0,0,2,0,0,2,0,1,2,0,0,2,0,0,0,0,0,0,0,0
jferrl__go-githubauth,cyclonedx-gomod,2,0,1,2,0,0,2,0,0,2,0,1,2,0,0,2,0,0,0,0,0,0,0,0
jltorresm__otpgo,syft,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
jltorresm__otpgo,trivy,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
jltorresm__otpgo,cdxgen,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
jltorresm__otpgo,cyclonedx-gomod,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
joshmedeski__sesh,syft,42,0,10,36,6,0,36,6,0,42,0,10,36,6,0,36,6,0,0,1,0,0,5,0
joshmedeski__sesh,trivy,37,0,15,36,1,0,36,1,0,37,0,15,36,1,0,36,1,0,0,1,0,0,0,0
joshmedeski__sesh,cdxgen,36,0,16,36,0,0,36,0,0,36,0,16,36,0,0,36,0,0,0,0,0,0,0,0
joshmedeski__sesh,cyclonedx-gomod,36,0,16,35,1,1,35,1,1,36,0,16,35,1,1,35,1,1,0,1,0,0,0,0
jovandeginste__payme,syft,0,24,0,19,5,0,23,1,0,0,24,0,19,5,0,23,1,0,4,1,0,0,0,0
jovandeginste__payme,trivy,0,24,0,19,5,0,23,1,0,0,24,0,19,5,0,23,1,0,4,1,0,0,0,0
jovandeginste__payme,cdxgen,0,24,0,19,5,0,23,1,0,0,24,0,19,5,0,23,1,0,4,1,0,0,0,0
jovandeginste__payme,cyclonedx-gomod,0,20,0,19,1,0,19,1,4,0,20,0,19,1,0,19,1,4,0,1,0,0,0,0
junegunn__fzf,syft,11,0,7,6,5,0,6,5,0,11,0,7,6,5,0,6,5,0,0,5,0,0,0,0
junegunn__fzf,trivy,11,0,7,6,5,0,6,5,0,11,0,7,6,5,0,6,5,0,0,5,0,0,0,0
junegunn__fzf,cdxgen,6,0,12,6,0,0,6,0,0,6,0,12,6,0,0,6,0,0,0,0,0,0,0,0
junegunn__fzf,cyclonedx-gomod,11,0,7,6,5,0,6,5,0,11,0,7,6,5,0,6,5,0,0,5,0,0,0,0
lalamove__konfig,syft,104,0,141,51,53,0,65,39,0,104,0,141,51,53,0,65,39,0,14,0,1,22,16,0
lalamove__konfig,trivy,245,0,0,51,194,0,65,180,0,245,0,0,51,194,0,65,180,0,14,0,1,22,157,0
lalamove__konfig,cdxgen,51,0,194,51,0,0,51,0,14,51,0,194,51,0,0,51,0,14,0,0,0,0,0,0
lalamove__konfig,cyclonedx-gomod,52,0,193,51,1,0,51,1,14,52,0,193,51,1,0,51,1,14,0,0,0,0,1,0
piaohao__godis,TIMEOUT_OR_EMPTY
tidwall__tile38,syft,150,0,164,117,33,0,119,31,0,150,0,164,117,33,0,119,31,0,2,0,0,1,30,0
tidwall__tile38,trivy,120,0,194,117,3,0,119,1,0,120,0,194,117,3,0,119,1,0,2,0,0,1,0,0
tidwall__tile38,cdxgen,117,0,197,117,0,0,117,0,2,117,0,197,117,0,0,117,0,2,0,0,0,0,0,0
tidwall__tile38,cyclonedx-gomod,118,0,196,117,1,0,117,1,2,118,0,196,117,1,0,117,1,2,0,0,0,1,0,0
